ID,osa_cluster
20160807161760,2
20051008050692,4
20170403170068,2
20120302122445,4
20030402033361,3
20050303052248,2
20181211180544,4
20140403141963,3
20131009130004,1
20170504170938,2
20090606091459,3
20180302180055,3
20141210140550,3
20130403132329,3
20140706140892,3
20050706051184,3
20071110071975,1
20170504170095,3
20160201162339,2
20180908182486,2
20120706121644,3
20130201132234,2
20040302041685,2
20150201151701,2
20100909101973,2
20110112101527,2
20040706041985,2
20080403080818,3
20071009070745,2
20131211131892,2
20100808101059,4
20031210030891,2
20160806160559,3
20150807151823,3
20050302050013,3
20070112061897,2
20180807181725,3
20130706131789,3
20080605082016,2
20161009161402,3
20150605151365,2
20070201072453,3
20060101061232,2
20160403161599,2
20120908121502,2
20110605111059,2
20170504170992,2
20090504090716,3
20060605060579,4
20050403052191,3
20170604172222,2
20161110161779,2
20090403091191,2
20051210052499,3
20131110130945,2
20120201121773,4
20141009141491,2
20060201061979,3
20031209030956,3
20090605091260,4
20030705031703,3
20090605090748,3
20080403081366,3
20071110070825,3
20110605112329,3
20031211030978,2
20091110092107,2
20181010182229,3
20031211033466,2
20050404050593,2
20030603032704,3
20130706131031,2
20050504052002,2
20140807140777,3
20111210111128,2
20090403091464,3
20121109120988,3
20080302081804,3
20060706061184,4
20170112160864,2
20051111050700,1
20180404182435,3
20151110150014,2
20170111160767,3
20171211170776,2
20080605080142,2
20031009032684,2
20150805151281,3
20130807130983,3
20171110171976,3
20080706081835,3
20070504071239,2
20091211091923,2
20030303033046,3
20140705141620,2
20120303120829,2
20110112102211,3
20100605101873,2
20150201150581,4
20131212131637,2
20070605071596,2
20060112051407,3
20131010130661,3
20180605181607,4
20170201172186,2
20041110042265,3
20060111052104,2
20050604050785,3
20090504092227,3
20061009062350,2
20090505090880,3
20180403182053,3
20110504112498,1
20040504042160,2
20160605161891,2
20140403141483,2
20060807061840,2
20090908090893,3
20050604051215,3
20170504170874,3
20160302161140,4
20090112081689,1
20090605091489,2
20130504132063,3
20121211120619,2
20160603162150,4
20080907082313,3
20130605130994,2
20101010101043,2
20150806152271,2
20180112170859,4
20150201151901,3
20100302102042,4
20141211141458,2
20150111140650,3
20170807171035,2
20130807130992,3
20150807151356,2
20110112102068,2
20150402151696,3
20061110060635,3
20100704101621,2
20150909152172,2
20090605090831,2
20120110112441,3
20130504131011,3
20150302151270,3
20060706062127,2
20040908040934,4
20070706072599,3
20150403152289,3
20160604160847,3
20160111151739,4
20140403141043,3
20130606130084,2
20040201040026,4
20101110101040,3
20141009140851,3
20150302151785,3
20070504072343,4
20040112033470,3
20160605160623,3
20060807061800,3
20070201071339,1
20051109052230,3
20080503080165,4
20081110082277,3
20140302141022,2
20140403140672,3
20040806041948,3
20120404122432,3
20171009172089,2
20130806131906,3
20070504070619,2
20161212161289,3
20090807091763,3
20030606030640,3
20050504052064,4
20051009051387,3
20120112111837,3
20170302172442,2
20160404160025,2
20161009161103,3
20150908151383,2
20090112081265,2
20130403132481,3
20110302110645,2
20090806091899,3
20141009140120,1
20071110071595,3
20101009101386,3
20120807121342,2
20110111100765,3
20080807081266,3
20040606042221,2
20141212142398,3
20050706051593,2
20050807051714,3
20161211162090,3
20081211081591,1
20170504171697,2
20130111122356,2
20100907101535,2
20051211050148,2
20170806171034,3
20091211091003,1
20150909152459,2
20161009161844,3
20120111110870,1
20060101061975,2
20060505061749,3
20120806121475,1
20100808102297,2
20140212131294,3
20070112062431,2
20161110162236,4
20080302080067,1
20131110132477,3
20130504131227,1
20070908072566,2
20100112091566,3
20170808170864,2
20131008131823,2
20120202120728,2
20080403082398,3
20040503042562,3
20060807062106,4
20050807050979,2
20041009042467,3
20101009101108,2
20031211030057,2
20151211150004,3
20080605081791,3
20171110170656,2
20151211152229,3
20130807131025,2
20140112131362,3
20120908121999,1
20150807151370,3
20181009180110,2
20090403091901,2
20151110152107,1
20101009100665,2
20050807051635,2
20180908180154,3
20060807062531,2
20060112051636,2
20160112151972,1
20181009181144,3
20161212162307,2
20040605041100,4
20070606070051,3
20080807081794,2
20160302161915,3
20090807092219,3
20110806111733,2
20051211050639,3
20060908062219,2
20130605132012,2
20031009031659,3
20160302160675,2
20031211030737,1
20060707061692,2
20120807120645,2
20181110180895,3
20180908181704,2
20181212180151,2
20160404161894,4
20051110050998,3
20090706090789,3
20050504051944,3
20181008182208,3
20120706122509,3
20130606130966,3
20130606132435,2
20140604142025,2
20150112140834,3
20060606060611,2
20030201033073,2
20080403082227,2
20181211181330,3
20181211181140,3
20060403061999,2
20180505180753,2
20140807140546,2
20170212161486,3
20180605180807,3
20150302151748,3
20040807041216,3
20070101070958,2
20041110041208,2
20181009182443,3
20110604112220,3
20180404181600,3
20060101062459,2
20040504041673,1
20031110031588,3
20090908090521,3
20070706070535,2
20140503140719,3
20100302100640,2
20151211150677,2
20170908171056,2
20120908120611,2
20071109070822,1
20110707110541,3
20151110150931,1
20090605091283,2
20141009141866,3
20130111121340,2
20170505172233,2
20100112091911,1
20180807181435,1
20081009080784,3
20151211152513,1
20061212061054,3
20100201101642,3
20100706100885,2
20130504130776,2
20180605181706,4
20030604031554,2
20180807180603,2
20060504061322,2
20091211091338,3
20161009161819,2
20060908060848,3
20031211032115,3
20051110052180,3
20130201131245,2
20130505131033,2
20170604171832,2
20100605102419,4
20100504101433,3
20050112042070,3
20110605111914,2
20030201033604,2
20060302060608,2
20180606180795,2
20100302101361,2
20070302070910,3
20081009081609,2
20160706160613,2
20060706061537,3
20140303142384,2
20110505111106,3
20070302071067,3
20040707042473,3
20061009062523,3
20131210130065,3
20090605091911,2
20090807092528,2
20110807112427,3
20031211032080,3
20030706030736,2
20131009132129,3
20040807040110,4
20080605081945,1
20130403130926,3
20131210131741,2
20150302152033,2
20120201121909,2
20110302112192,3
20180112170052,3
20160403160781,2
20060302060600,3
20160707161439,2
20140302140788,3
20120706121732,1
20140605141325,3
20030303032847,4
20071210072016,3
20080606080879,2
20071009072229,2
20120706121712,3
20030301033287,3
20120402120715,2
20100807101936,2
20160706162044,3
20030112020733,3
20070606070569,3
20100302101177,3
20100202100115,3
20111212112202,3
20160302162392,2
20161009160682,2
20050505052038,3
20030807030980,2
20170706172449,3
20090201091482,3
20140505140760,3
20120302121117,4
20070806072156,2
20070403072334,2
20071211071938,2
20060202060902,3
20060502062114,4
20110909110871,3
20050907052241,3
20041110041535,2
20040908041244,3
20081211081303,3
20100808102200,3
20090202090863,2
20090808090960,3
20180111172444,2
20180504181845,2
20160706162492,2
20080112071411,2
20170503171096,1
20170605171044,3
20060504060732,1
20110302112075,2
20171010170918,3
20070303072421,2
20150705151001,2
20171211171764,3
20180111171866,4
20070504071678,2
20030909030016,2
20121110120724,1
20070908071698,2
20060707062015,3
20141009140945,2
20150112141783,3
20040908041123,3
20160908160606,3
20140909141615,4
20080201081475,2
20081009080985,2
20170503170998,2
20150403151380,2
20081009081723,2
20140101142132,3
20161211161314,2
20150111142283,3
20060403062544,3
20060302061978,3
20160112151796,2
20100101100941,3
20060505062218,3
20090112080912,2
20070606072611,2
20160302160657,3
20150504150057,2
20120908121064,3
20080504082333,3
20110807110127,2
20040101040678,2
20120908120527,2
20110605111225,2
20081109082405,4
20070605070603,3
20080302081319,2
20100201100774,2
20160212152508,1
20140302140660,2
20170504171142,2
20170707172356,2
20070807071423,3
20171109170792,2
20160604161883,3
20140909141176,2
20050706052216,2
20060806061205,2
20030504031650,2
20091110091592,3
20050201051074,2
20030504031724,3
20080403080635,3
20050403051237,3
20060212050801,2
20070807072253,3
20061211061080,2
20120705121620,2
20041110042142,3
20170605170859,1
20050503050698,3
20050908051994,3
20100807100765,3
20180504182019,3
20130807130777,2
20090302091354,2
20161210161172,2
20090504091586,3
20050112041234,3
20150807151507,2
20110504110513,2
20150807152211,3
20130402131121,2
20080806081931,3
20180908180781,3
20050706052445,3
20090111081462,1
20080504080936,2
20100201101188,3
20100201100526,2
20170404171226,3
20100403100889,2
20120706121304,2
20041210042402,3
20111109112065,3
20050706051914,3
20030707030653,2
20171010170021,4
20141009140618,3
20130707131132,2
20030604030988,3
20120111111323,3
20110706111756,2
20181009182228,3
20120504120802,3
20160504162127,3
20170908171296,3
20071110070833,2
20040908042548,3
20110403112096,3
20040807041172,3
20070504071869,3
20041212041613,2
20060909060869,2
20030403032493,3
20070212061690,2
20091009091212,3
20091110091056,2
20110112102464,2
20091009090524,2
20161009162248,4
20141212142215,3
20060201062257,1
20120807121834,2
20160604160649,3
20140908141913,1
20080808082477,3
20071211071976,2
20120705122060,3
20120201121736,2
20070312061836,3
20121009121198,2
20161009161534,3
20040403042177,3
20110212101905,3
20030706030140,2
20050807051819,2
20041110041108,2
20070112062349,4
20090807092145,3
20100201100601,2
20041009041055,3
20181110182522,3
20130706131027,4
20070504072678,2
20180908181529,2
20070908071897,2
20180112171912,2
20040606041929,1
20060201061532,2
20130707131550,4
20160808160652,2
20090403092001,3
20131008131794,3
20151110151786,2
20151109151958,4
20050201051116,3
20140808141969,4
20130807132445,2
20050112040621,3
20140303141037,2
20141008140815,2
20170706170686,2
20170503171628,2
20060201060802,3
20090403092137,4
20110605111720,2
20080112070055,2
20110504111262,3
20090808091424,2
20070706070729,2
20061211060791,2
20171111171377,2
20071110070824,3
20160909160153,2
20170808171167,1
20161211162014,3
20110201112117,4
20030907032791,3
20181110180135,2
20110403112426,3
20090303090878,1
20050806051186,3
20170807170516,4
20130403132048,2
20090201092188,4
20160101161187,2
20080101080119,3
20121211120086,3
20041110041160,2
20031008030949,2
20100706102397,4
20060706061944,4
20181009181390,2
20180706181968,2
20110908112182,1
20180908181035,2
20090605090112,4
20100504102111,3
20180605180969,1
20030504030823,2
20100707101713,2
20121211122406,1
20100202101082,3
20031110031002,4
20110402111933,3
20120706121235,2
20091109091298,2
20150807151415,3
20121212121139,2
20100403101895,2
20090202090677,3
20060404060681,1
20041110041910,2
20050403050836,2
20130504130567,3
20140806141654,1
20160706161687,2
20140301142232,1
20141009141663,3
20120112111442,2
20101009101494,2
20040808040687,3
20070404071435,1
20070403071560,2
20180908181721,3
20140807140501,2
20170807172391,3
20160303160882,3
20090605090722,3
20040112032479,3
20141111141145,2
20061009061088,3
20060112050831,3
20070201071121,2
20140605142477,3
20041010040708,2
20050112041168,2
20170807172105,2
20141009142305,3
20031008031681,3
20110606112228,2
20121008121774,2
20130303130764,2
20090807090570,3
20100302100502,2
20181211180585,1
20090302090929,3
20140302140988,3
20170807170843,3
20160202161701,2
20040605040724,3
20140504140793,2
20030908031919,3
20100605101034,3
20170201170558,2
20040807041361,2
20111211111856,3
20171211171327,1
20140303140577,2
20150303152191,2
20130302130529,2
20110101111062,2
20080706081586,3
20130112121703,3
20161009161736,2
20100404100659,2
20120807122226,3
20180504181607,3
20160706160683,3
20070807072156,2
20180605181808,4
20071009071976,3
20121212122040,2
20080302082393,2
20101010101902,4
20111211110195,2
20051212051342,2
20150707150761,2
20100706100920,3
20070404071214,3
20170705171241,2
20090403091021,1
20130212121742,2
20101110101748,1
20160706160972,2
20060505060079,2
20140909141912,3
20070808072452,2
20051009051224,2
20030302031946,2
20030503030917,2
20160908160525,2
20100706101564,2
20130706131540,2
20100605100973,4
20050403051384,3
20070504071455,2
20050807052095,2
20171212171239,3
20141212142201,3
20140201142130,2
20141010141510,3
20090505091297,3
20170908171973,2
20150403150956,1
20160807160835,2
20061110062161,2
20110112102363,3
20130705130123,3
20130706130720,2
20130806132380,2
20100807101006,2
20090302092394,2
20030807031941,3
20170706170883,2
20170909171117,2
20060101061614,3
20070504072024,2
20111110111300,3
20100403101819,2
20030807033136,2
20131211131561,2
20040403042256,3
20150201150657,3
20070706072580,2
20070403071093,2
20090112082298,2
20051110051063,1
20100301101766,2
20170504170633,2
20150605152229,3
20140403141277,1
20110504112164,4
20100111092446,2
20070908072340,4
20040706042535,2
20150908151664,1
20031009030634,2
20091110091764,1
20151211151499,2
20130807132019,3
20130706131687,2
20180503181621,3
20120605122423,3
20031009031939,2
20140706140891,2
20160111152156,3
20070504070906,2
20121211121951,3
20081211082115,2
20160202160099,2
20150202151944,3
20070707072497,3
20080504080065,3
20160808161394,2
20041211042118,2
20130402132299,2
20061210061597,3
20091109091696,3
20150112142316,3
20091009091111,3
20040604042267,2
20140807141421,2
20181009181387,2
20040606042184,3
20171110170637,2
20090302092016,2
20051009051953,2
20070605072677,3
20091110091057,3
20171010171190,2
20181009181980,2
20121110122461,2
20070403072203,4
20170705171743,3
20140503140803,2
20110101111103,1
20060808061547,2
20120101122410,2
20061210060964,3
20120404122284,2
20161210161580,3
20100504101197,2
20100201101241,2
20071210070860,3
20080504080674,2
20041111041435,4
20031211033292,3
20130101131999,1
20150302151797,4
20110403111160,3
20070303072219,2
20151010150962,2
20180301181330,3
20130403132259,2
20100403102171,2
20171211172396,2
20140402141544,1
20050201050855,2
20181009180794,2
20030403032154,2
20130908132279,2
20080302081784,3
20110504110641,2
20111211111608,2
20100504101300,1
20100706102535,2
20131009131712,2
20080706080783,3
20180301181598,3
20030112023331,3
20080504080611,2
20120605120093,3
20160605160606,2
20030504033182,4
20171009172466,3
20160201161994,2
20030404033389,2
20030503033529,4
20110303112042,3
20031111032170,3
20081009081133,3
20030907032111,1
20101211102176,3
20110908110932,2
20071009070816,2
20100907101641,1
20110402111751,2
20090201091418,3
20101009100819,1
20130706131749,3
20180605182368,3
20160403161791,2
20130706131708,3
20130606130078,2
20081211080176,2
20161009161320,2
20140706141449,3
20090807090913,2
20080212072114,2
20111009111010,3
20110604112238,2
20131009131850,2
20171110170530,2
20121009121971,2
20150112140164,3
20100504101255,2
20170201170737,3
20181009180927,3
20041111042276,2
20061110060785,2
20160301162306,2
20170605172484,3
20130908132089,2
20120806120756,3
20130112121503,3
20140302141694,2
20061211061386,3
20050112041393,2
20180112172071,2
20141110141408,2
20150908150008,2
20180807180781,2
20170807171252,3
20070112060915,2
20121210122396,2
20051211051272,3
20120301122426,2
20031211032074,2
20120302122341,3
20030403030514,2
20170112161325,2
20130404132353,2
20120112110758,3
20130112120132,3
20041110040904,2
20110605112504,3
20030112021978,3
20170504171401,3
20081110082372,3
20150605151920,2
20050404052280,3
20060112051178,3
20110706111637,2
20141211140875,3
20091212091561,2
20120605120639,3
20110504110680,4
20110807111694,3
20090504092181,3
20060605060123,2
20130706131806,2
20121009121001,2
20131211132168,2
20080112071891,3
20080808081689,2
20100302101002,4
20110504111851,3
20080807080886,3
20061008062060,2
20080302081038,1
20081110082457,2
20031010032685,3
20091009090139,3
20160112151211,2
20141010141088,3
20050112041070,2
20030201032774,2
20040706040871,2
20041010041141,2
20070706070510,2
20031110033116,3
20160605162050,2
20150605150115,2
20050101052043,3
20171110171315,2
20170806171015,2
20170404170829,2
20180202182033,3
20130112120503,2
20091010090755,2
20180907180900,3
20121110122056,3
20140707141675,2
20100505102186,3
20180212170775,4
20030112022031,3
20081109080662,3
20130212121002,3
20041110042004,3
20130404130981,2
20151110152148,3
20080705081734,3
20130112121774,3
20040112033635,3
20180403181132,2
20061211061997,2
20040403041949,3
20111211111718,3
20180504181781,2
20111010111459,2
20040909042535,3
20180807181184,3
20170403171336,2
20130302131917,1
20040504040592,3
20180605181603,3
20070707070976,2
20040404041419,2
20141212140829,3
20070706070070,2
20091210091296,2
20160705161987,3
20181010181533,2
20100303101770,3
20070403070780,3
20130112122114,3
20110301111622,3
20170605171263,3
20130504130866,2
20150302151989,3
20121009121455,3
20080303080647,1
20170201172398,3
20041212041920,2
20121009121570,3
20060402061192,2
20040605041433,4
20120605122386,2
20070111060693,2
20070605071491,3
20131009131722,3
20030505033635,2
20171210171655,3
20061110060004,2
20081009081678,3
20040908041276,3
20180908182109,3
20181210181673,2
20050807052414,4
20060504062511,2
20121110121905,3
20130201131876,2
20110907111364,2
20140302142105,3
20180807180658,3
20121009121130,2
20180706181521,2
20180605182145,2
20101110101101,3
20070806072336,2
20170504172112,3
20030605032348,2
20080706082374,2
20160112150548,3
20080112071717,4
20170806170822,2
20140605140769,3
20171211170828,3
20141211140671,2
20100301101030,2
20110807111784,4
20180806180722,3
20030302030731,3
20151210152008,3
20151010152091,3
20060201061414,3
20070402071172,1
20161008161829,2
20181110181349,2
20170503172167,3
20040403040705,3
20121212120853,2
20030909030633,2
20120605121233,3
20031211030203,2
20120403120500,4
20121009121176,1
20090908091808,4
20070504070923,2
20160302160767,3
20051009050891,3
20171009170777,3
20140706141619,2
20040111030722,2
20120403121717,1
20120111111246,2
20150303151065,3
20170111161489,3
20041110042046,3
20110201111692,1
20030403031935,3
20091110091706,2
20091111090539,1
20180807181591,2
20120504121435,3
20160605162368,4
20170201170617,3
20180201181185,3
20141009142025,3
20080605082160,4
20090201092457,3
20090201092210,2
20090908090709,2
20160706160876,2
20080202080171,2
20110504112265,3
20150807151897,2
20100909102294,1
20180504180666,2
20050201051061,3
20091008090804,3
20170504171046,2
20160402161957,3
20061110062537,3
20051010051073,3
20171009172148,3
20140112132253,2
20090908091249,2
20161110160751,4
20091010091083,3
20040112030750,2
20090605090550,2
20120806122340,3
20120605120747,4
20150604150647,2
20140302140161,3
20080807081612,2
20030604032220,2
20090302091245,2
20061110061424,1
20180907182244,3
20050605050797,4
20170301170643,2
20100605101195,2
20130111120778,2
20100907102009,3
20120403121412,3
20100605102002,2
20041211042205,3
20080403081631,2
20120112110896,3
20150504152416,3
20040403040762,2
20150112141022,3
20101111102521,2
20140302141780,3
20160303160077,1
20160201161378,1
20120504121784,3
20160111151813,2
20170909171639,2
20120302120542,4
20070908071365,3
20061211062522,2
20050605050570,2
20111210110554,3
20110112100709,2
20070112060633,4
20181010182233,2
20070807071849,2
20110201110545,3
20151008150646,2
20061210060062,1
20181010181069,2
20131110132118,3
20090908092431,3
20090302092412,3
20040403042238,3
20071111071063,3
20071009070129,2
20131211130769,2
20121212122034,3
20120504121294,2
20041009041178,3
20131009131895,2
20180302182173,3
20080605080633,4
20040605041902,2
20160504162224,3
20100212092311,2
20181010181460,2
20090606091983,3
20170101170027,1
20040705041079,3
20090806090141,2
20160605162403,3
20060504062432,2
20081110082183,2
20170312161653,2
20070807072618,3
20050201050548,3
20130706131586,2
20170112160104,2
20110605110922,3
20070212061282,3
20171009171363,4
20031110031018,3
20100112091375,4
20100504101777,3
20170706171875,2
20060505061426,3
20060807061289,3
20100706101440,3
20170112162425,2
20130301130858,2
20130503131801,2
20050504050944,2
20150908151518,3
20091009091081,2
20181211180759,3
20041110040931,3
20180807181328,4
20080605080731,3
20130112120709,3
20051110051117,1
20080404081094,3
20070706071678,3
20100605101058,4
20100201102106,3
20031009030099,3
20100706102038,3
20070504072575,3
20050503051202,4
20160112151431,3
20030606032266,3
20140605140927,2
20120302122091,3
20150302150942,3
20100301100668,2
20150807150126,2
20140605142344,4
20050112041645,2
20120201121556,1
20061009060995,2
20030201033484,2
20160605162017,3
20141009142149,2
20170505172228,2
20050605052507,2
20181211182373,4
20100504101310,2
20131009132172,2
20050706050112,3
20041009041444,3
20050705052326,2
20091111092420,3
20121009122371,3
20150606150645,2
20161211162402,2
20140908142244,3
20040302041597,2
20141210141254,3
20180504180804,3
20141110142460,2
20121009121522,2
20181008181228,1
20070909072048,3
20060111051717,2
20080706080676,2
20050605051079,2
20180605180072,3
20031008031389,3
20111110110136,4
20051212050049,4
20151110150539,2
20071009071283,2
20091009090060,1
20140403141050,3
20041110040880,2
20090402091029,1
20160201162173,2
20180201180909,4
20140908141180,2
20151110152333,2
20070403072256,3
20180907180929,3
20180504181719,2
20140504142155,3
20160706162193,3
20171211171557,3
20100403101212,3
20081211081784,3
20041111040567,3
20180909180871,2
20150404151907,2
20160312152240,3
20100403102093,2
20090705091626,1
20150908152166,3
20071110070877,1
20170705171110,3
20050403052056,2
20080112071317,4
20150201150698,2
20140303141233,2
20161110160793,3
20140301141638,1
20030112021718,2
20170605172229,2
20141009142154,2
20110907112361,3
20080403082257,4
20061110061092,2
20121211122060,3
20030303032476,3
20130111121652,3
20051110051818,2
20151009151277,1
20111009111871,4
20040908041131,2
20090302092252,2
20051110051831,3
20030807032040,3
20181111181586,3
20121211121722,2
20060807060764,3
20140504140139,2
20180503182465,3
20170909172218,3
20090111082149,3
20130403131315,2
20131009132153,1
20051211052130,2
20080403081124,2
20081212082176,2
20090908092077,2
20030302030750,3
20100202101554,3
20180806180144,3
20130302130765,2
20160706162330,3
20051009052515,2
20130706131058,3
20160404161313,2
20180112172458,3
20160302161154,2
20150503152136,4
20070706072445,3
20030605031244,3
20040301041196,3
20110806111991,2
20050504051407,2
20140302140910,2
20050101052243,3
20060112051863,2
20121111120865,2
20151009150769,3
20040201040645,2
20170706170622,3
20060404062524,3
20080706080121,2
20040402041250,3
20081008081995,2
20080201080517,3
20101009102406,2
20050606051890,2
20150403151296,2
20040706041949,3
20060101060057,2
20030302031418,2
20060302061066,2
20040112033183,3
20050201050840,3
20170201171459,2
20080201081414,2
20170403171777,3
20030807030969,3
20100201102363,3
20030303031495,2
20100907102403,3
20120707121433,2
20100302102029,3
20181211181549,4
20040111031531,2
20060604062375,3
20110112101115,2
20100806102367,2
20091111091746,3
20060504061516,2
20150605151833,2
20060605061283,3
20170302171805,3
20140908141779,2
20180907182432,3
20050504051858,2
20100504101550,3
20061110060873,2
20100807101306,3
20110808111748,3
20100302101424,3
20061009060759,1
20120707121026,2
20080403082223,1
20030301033676,4
20110504112410,2
20060302061517,3
20130807132184,2
20170808172104,3
20100605102074,2
20030807033602,2
20170302171266,2
20130111122252,2
20130112121382,3
20050605050681,3
20090605090867,3
20160807160963,3
20080706081503,2
20180504180691,2
20080807080835,1
20090808090659,2
20060403061441,2
20030908030094,2
20081110081821,3
20130504131447,3
20111008111187,3
20120403120510,2
20181110181193,3
20100302100004,2
20070101070610,2
20101008100509,3
20100302102221,3
20070907071619,3
20101110101059,3
20180908182039,2
20071210070551,3
20140807141427,2
20050403050118,1
20110112100971,2
20181111180636,2
20160706160865,2
20180503180702,3
20170302171745,3
20051110051977,3
20031110030706,1
20130404131265,3
20070908072434,3
20040604041928,3
20111211110615,2
20110706110828,2
20150807151052,3
20160706160090,4
20041110041766,3
20040606040884,3
20090604091372,2
20061110061587,3
20040807042013,3
20030705033445,2
20150807151300,3
20100505100852,2
20080706080768,2
20170101170836,2
20100111091437,3
20170604170851,3
20050807050644,3
20130605132002,2
20180807181217,1
20140202141413,1
20080504081802,3
20141009141934,3
20130404131689,3
20060403062410,3
20040908042436,4
20080706080698,2
20110807111040,4
20090908090589,2
20040604041415,3
20180504181419,3
20140504142180,3
20120908120044,1
20030101031849,3
20080907080503,4
20071210071809,2
20151009152399,3
20180401181120,2
20030605033224,3
20150503151721,2
20050505050814,3
20081110081151,2
20140706142501,2
20061110062245,3
20070505070952,3
20150604151268,3
20040112031671,3
20080503080868,3
20181110182219,3
20160404161615,3
20080605080561,2
20030604030764,2
20180403181353,3
20180908181024,2
20060402060644,4
20160201161024,2
20050403052384,3
20150201150021,3
20180101180797,2
20131110131257,3
20090605090608,3
20121010122422,3
20170504171466,3
20160302161124,3
20070504072037,3
20160707160862,2
20140908141791,4
20130101130891,2
20040605041177,2
20110504110972,1
20030201033368,2
20181211181987,2
20110909112234,2
20040605041426,3
20140907141915,3
20051110050034,3
20101109100839,1
20030112022873,3
20060908060754,2
20050605051088,2
20060403061562,3
20040908042256,2
20150302152395,2
20060101061740,2
20120504121316,2
20170201172087,3
20150302152394,3
20031111030789,2
20060403060983,3
20121009122115,3
20171210171314,2
20040805042485,3
20170907172194,3
20090706092294,3
20140112131427,3
20070503070808,3
20170605171259,2
20061110062140,3
20070806070573,3
20160605160006,2
20040402040802,3
20070705070735,4
20040807041878,2
20070403071096,2
20170504172125,2
20040211031788,1
20120606121776,2
20071110070635,3
20160303161674,3
20130403130895,3
20070302072322,2
20080403080879,2
20070403070941,2
20070402071775,2
20090112080138,3
20090705090647,2
20141009140157,2
20060706061997,2
20181110180138,3
20150101151244,3
20040111033136,2
20060908060546,3
20050112041923,1
20120112112368,4
20181109181130,2
20120705122100,3
20100605101638,2
20100111091561,2
20070605070022,4
20030806032168,2
20060101060996,3
20171108170789,1
20051211052178,2
20180403182154,3
20060706062005,3
20110908110997,2
20150908151234,3
20080302081346,2
20100212090780,4
20150504150129,2
20081211082473,4
20031211032205,2
20040908040763,2
20130302130794,3
20121009120883,2
20160302162190,3
20120706121320,2
20100807102520,3
20130807132321,2
20170503171468,3
20061110061890,3
20050112040935,3
20130504131782,3
20110807110007,2
20091111090680,2
20030704032072,2
20170112161572,2
20160402162042,2
20070101071552,3
20070201071556,3
20150101152246,3
20130908130803,2
20131110131532,2
20150605151233,2
20061210062175,4
20040202041719,2
20180504180878,1
20060505061956,2
20120403122277,3
20180806181763,3
20160202162394,2
20040605040584,3
20171110171532,2
20031111030980,2
20130606130678,3
20031009032898,2
20061009061980,3
20080111070662,2
20110808110637,2
20160908161007,3
20140202141482,3
20080505080870,3
20160605162258,3
20050908051036,3
20080201081386,2
20061110061295,3
20141210140096,2
20070606071273,3
20081110082411,2
20041212042177,3
20140112130633,4
20150505150898,4
20130302130556,2
20150404151563,3
20170112161888,3
20091111091963,2
20160808161821,2
20090302092165,4
20170707170005,2
20170705170531,3
20101211102448,2
20100303102031,3
20170605172413,3
20041109041879,3
20100403101703,2
20180112171996,4
20130402130054,2
20051110051548,2
20080404081922,2
20070404072550,3
20120504122210,3
20111110110885,1
20110201110035,3
20100605100680,2
20110504111341,2
20050201051555,2
20131009130942,1
20070302071803,3
20131211130891,2
20090201092447,2
20171010171693,3
20031009030873,3
20160806162145,3
20140111132056,3
20120302120108,2
20091111090830,3
20030403033482,2
20111111111106,1
20130101131190,4
20121009121872,3
20090403091828,2
20060605062273,3
20060312050778,3
20110807111009,2
20180111172401,2
20060909061064,2
20091109091889,2
20160907160993,4
20050112040040,3
20130807131181,2
20110302111144,3
20100503100607,3
20080201081382,3
20031211031560,3
20040605040860,3
20130403130809,3
20110301112355,3
20170605170804,2
20080807081121,2
20041211042318,3
20070404072417,3
20090807091261,4
20080807081372,2
20130403130543,3
20090302090151,3
20061110062100,3
20070201072331,3
20120101121180,2
20160909160886,3
20170402170827,2
20141109141329,2
20160706162171,2
20150504150745,3
20050807052345,2
20120707120540,3
20050302052325,2
20181212180521,2
20030302030503,2
20140504141790,3
20171010172490,2
20170301170776,1
20160201161904,2
20070403071302,3
20060401061413,2
20110807112365,2
20151211152204,3
20151212150794,2
20170907170931,1
20160706162448,2
20170112162239,3
20140201141868,2
20180605180139,2
20041009040768,2
20180504180613,3
20040404040031,2
20130907131709,1
20111110111244,2
20110302111081,3
20181211181314,3
20060112051549,3
20180707182195,3
20130707130618,3
20180504180763,4
20030808033288,4
20090504092236,2
20140807141612,1
20140302140104,2
20140403140589,2
20140705140750,3
20070605071278,3
20171009172384,2
20070101071637,3
20160706160145,3
20171010172188,1
20031210031099,3
20050201051877,3
20151111152402,2
20171009170543,3
20070111060569,2
20120302122376,3
20141110141979,2
20141110141638,3
20101211100629,2
20120908122006,1
20030111022009,2
20061211060817,1
20180706181475,4
20090201091124,4
20100302102336,3
20080605081900,2
20080201081073,2
20031009030917,3
20090503091594,3
20180807181797,2
20150202151429,2
20080605082263,2
20060201062279,3
20081212081325,3
20150605151990,2
20090706092263,2
20140403141704,2
20080604080954,4
20130403131920,1
20130503131824,2
20171110170623,2
20131110130110,1
20120303122264,3
20100808100124,2
20080201082032,2
20070302071617,2
20171210171498,1
20160201160566,3
20120907121067,4
20080806082297,3
20160605162472,3
20090212080938,1
20060101061220,2
20170101171857,4
20180112170633,2
20140504141189,2
20050807050504,4
20041009041076,2
20160201160791,3
20151008151890,3
20081211080513,2
20160404160145,1
20170504171212,3
20110908110079,3
20120403120612,3
20041009041689,3
20170404171513,3
20050403052227,2
20060201061076,1
20170503170679,3
